candidate_status,Candidate_ID,space_name,space_smiles,PC1,PC2
Training,,DOPO-M,O=P1(CCCc2ccc(O)c(-c3cc(CCCP4(=O)Oc5ccccc5-c5ccccc54)ccc3O)c2)Oc2ccccc2-c2ccccc21,-1.266647963350178,0.4486009928273618
Training,,VTD,COc1cc(C(NC2CC(C)(C)NC(C)(C)C2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1O,1.4069649775139625,-0.467784835142754
Training,,NPDI,O=C(CC(CP1(=O)Oc2ccccc2-c2ccccc21)C(=O)O)OCc1ccc(OP2(Oc3ccc(COC(=O)CC(CP4(=O)Oc5ccccc5-c5ccccc54)C(=O)O)cc3)=NP(Oc3ccc(COC(=O)CC(CP4(=O)Oc5ccccc5-c5ccccc54)C(=O)O)cc3)(Oc3ccc(COC(=O)CC(CP4(=O)Oc5ccccc5-c5ccccc54)C(=O)O)cc3)=NP(Oc3ccc(COC(=O)CC(CP4(=O)Oc5ccccc5-c5ccccc54)C(=O)O)cc3)(Oc3ccc(COC(=O)CC(CP4(=O)Oc5ccccc5-c5ccccc54)C(=O)O)cc3)=N2)cc1,-1.2423892698128194,0.5465054121282097
Training,,PABCA,N#Cc1ccc(NC(/C=C/c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,1.2857458667438393,0.14838922242671487
Training,,PPABCA,N#Cc1ccc(NC(CC(c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)P2(=O)Oc3ccccc3-c3ccccc32)cc1,1.3017422550262028,0.057978478598278906
Training,,PHAO,N#Cc1ccc(NC(c2ccc(O)c(O)c2)P2(=O)Oc3ccccc3-c3ccccc32)cc1,2.2062050444962895,0.3114191927673543
Training,,HP-DOPO,O=P1(CCCc2ccccc2O)Oc2ccccc2-c2ccccc21,-1.233275064553194,0.26116219698909865
Training,,ITA-HBP,CC(O)CN(CC(C)O)C(=O)CC(C=O)CP1(=O)Oc2ccccc2-c2ccccc21,-1.840498134012556,0.251174315389644
Training,,DABP-2DOPO,O=P1(CCCc2cc(-c3ccc(O)c(CCCP4(=O)Oc5ccccc5-c5ccccc54)c3)ccc2O)Oc2ccccc2-c2ccccc21,-1.3898603417602111,0.49048155573224345
Training,,TD-DOPO,O=P1(C(NCCc2ccc(O)cc2)c2ccc(C(NCCc3ccc(O)cc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,1.8939189398585141,-0.3074395073222248
Training,,DOPO-DA,O=P1(NCCc2ccc(O)c(O)c2)Oc2ccccc2-c2ccccc21,-0.5101352109845697,0.17493155154838594
Training,,ANDD,O=P1(C(Nc2cccc3c(NC(c4ccc(O)c(O)c4)P4(=O)Oc5ccccc5-c5ccccc54)cccc23)c2ccc(O)c(O)c2)Oc2ccccc2-c2ccccc21,1.6973918768693232,-0.07765647935322499
Training,,HLD,COc1cc(C(NCCc2c[nH]c3ccccc23)P2(=O)Oc3ccccc3-c3ccccc32)ccc1O,1.5077230257997722,-0.5988117264458641
Training,,DQ,O=c1c(O)c(-c2ccc(O)c(OP3(=O)Oc4ccccc4-c4ccccc43)c2)oc2cc(OP3(=O)Oc4ccccc4-c4ccccc43)cc(O)c12,-0.1917181821046721,0.41995755288885467
Training,,BADO,O=P1(Nc2nc3ccccc3[nH]2)Oc2ccccc2-c2ccccc21,-0.12147974865580187,-0.17890852509534014
Training,,IPD,O=P1(C(NCCc2c[nH]c3ccccc23)c2c[nH]c3ccccc23)Oc2ccccc2-c2ccccc21,1.4907892128128089,-0.4944561472166915
Training,,DHBAZ,O=P1(C(Nc2nccs2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,1.9858476974077233,-0.7136325982560796
Training,,D-P-A,O=P1(C(Nc2nc3ccccc3s2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,2.4815925488270243,-1.3633119933020545
Training,,DPAK,CO[Si](CCCNCP1(=O)Oc2ccccc2-c2ccccc21)(OC)OC,-1.7893716824481813,0.6048005083154028
Training,,TDCA-DOPO-1,O=P1(C(OP(c2ccccc2)c2ccccc2)c2ccc(C(OP(c3ccccc3)c3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,1.2881326813928482,-0.7917487957252897
Training,,TDCA-DOPO-2,O=P(OC(c1ccc(C(OP(=O)(c2ccccc2)c2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21)(c1ccccc1)c1ccccc1,1.6208179766659085,-1.4262633520309385
Training,,TDCA-DOPO-3,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,1.764289015512225,-1.1425154926053347
Training,,PTDOB,O=P1(NCCC[Si](OB(O)c2ccccc2)(OB(O)c2ccccc2)OB(O)c2ccccc2)Oc2ccccc2-c2ccccc21,-0.9633261211839781,-0.29402540141254574
Training,,PAD,O=P(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,3.3853084664377904,-2.2448820452551606
Training,,DOPO-PPO,O=P(Oc1ccc(C(O)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(O)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,1.8842936260830307,-1.918105070282842
Training,,DPDDM,O=P1(C(Nc2ccc(Cc3ccc(NC(c4ccc(O)c(O)c4)[P@@]4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)c(O)c2)Oc2ccccc2-c2ccccc21,2.1300255829232078,-0.3071729419971119
Training,,HDP,O=P1(C(Nc2nc(NC(c3ccc(O)c(O)c3)P3(=O)Oc4ccccc4-c4ccccc43)nc(-c3ccccc3)n2)c2ccc(O)c(O)c2)Oc2ccccc2-c2ccccc21,1.9704337016072655,-0.7108036783548114
Training,,VTZD,COc1cc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1O,2.172296073997834,-1.3807328029452453
Training,,DAP,O=P1(Nc2ncccn2)Oc2ccccc2-c2ccccc21,-0.3727588673645286,-0.06437730505667082
Training,,SVPM,C=C[Si](C)(Oc1ccc(C(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1OC)Oc1ccc(C(Nc2ccc(S(=O)(=O)Nc3nccs3)cc2)P2(=O)Oc3ccccc3-c3ccccc32)cc1OC,2.1444867679269777,-0.42840837247152175
Training,,ATZ,O=P1(C(Nc2nnn[nH]2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,2.199712336519269,-0.5915518922699635
Training,,DSD,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4O)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,2.5576051201434256,-0.8711646916949871
Training,,DOPO-DDE,O=P1(C(Nc2ccc(Oc3ccc(NC(c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,2.689143410818448,0.16109145338016462
Training,,DOPO-DDS,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccc(O)cc4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccc(O)cc2)Oc2ccccc2-c2ccccc21,2.804708162075658,-0.47007591147577826
Training,,PMSBA,C[Si](CCP1(=O)Oc2ccccc2-c2ccccc21)(Nc1nc2ccccc2s1)Nc1nc2ccccc2s1,-0.8734771188936375,-0.4375639802122742
Training,,DOPO-GE,C=CCc1ccc(OCC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c(OC)c1,-2.039300873781663,0.39943192646464826
Training,,PAHDOPO,C1C[NH2+]CC[NH2+]1.O=P1([O-])Oc2ccccc2-c2ccccc21.O=P1([O-])Oc2ccccc2-c2ccccc21,-0.11061194432116857,0.17929591897282526
Training,,PBO,O=P1(C(Nc2ccc(NC(c3c[nH]c4ccccc34)P3(=O)Oc4ccccc4-c4ccccc43)cc2)c2c[nH]c3ccccc23)Oc2ccccc2-c2ccccc21,1.9428629317821333,-0.48674131218111405
Training,,DOA,CC([NH3+])(CO)CO.O=P1([O-])Oc2ccccc2-c2ccccc21,-0.39085366450729964,0.037923213354605564
Training,,FA-bis-DOPO,O=P1(C(NCc2ccco2)c2ccc(C(NCc3ccco3)P3(=O)Oc4ccccc4-c4ccccc43)cc2)Oc2ccccc2-c2ccccc21,1.7351222472434502,-0.34156202949749703
Candidate,NEW_01,APD-2DOPO,N#Cc1ccc(Oc2cccc(NC(P3(=O)Oc4ccccc4-c4ccccc43)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,1.7652953249369763,3.6955737531273716
Candidate,CAND_001,APN-DOPO-monoamide,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1C(N)=O,-0.4470658032178694,4.517903064485433
Candidate,CAND_003,PBD-monoamide,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(N)=O)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.9402305951956422,4.180142245062899
Candidate,CAND_004,TDCA-DOPO-2-amino,Nc1ccc2c(c1)-c1ccccc1P(=O)(C(OP(=O)(c1ccccc1)c1ccccc1)c1ccc(C(OP(=O)(c3ccccc3)c3ccccc3)P3(=O)Oc4ccccc4-c4ccccc43)cc1)O2,1.3940731770653088,-1.3888348175241452
Candidate,CAND_005,DOPO-HPM-hydroxy,O=C1CC(P2(=O)Oc3ccccc3-c3ccccc32)C(=O)N1c1ccc(OCC(O)Cn2c(=O)n(CC3CO3)c(=O)n(CC3CO3)c2=O)c(O)c1,-2.223416760949202,0.8133326032280775
Candidate,CAND_006,DOPT-hydroxymethyl,O=P1(NS(=O)(=O)c2ccc(CO)cc2)Oc2ccccc2-c2ccccc21,-0.523804357779343,0.1569847654506002
Candidate,CAND_007,DIB-hydroxy,O=P1(C(Nc2ccc(NC(c3c[nH]cn3)P3(=O)Oc4ccc(O)cc4-c4ccccc43)cc2)c2c[nH]cn2)Oc2ccccc2-c2ccccc21,2.0420345344833946,-0.7174631163964896
Candidate,CAND_008,DTB-glycidyl,CCC(O)Cn1c(=O)n(CC(O)COB(O)OC)c(=O)n(CC(O)CP2(=O)Oc3ccc(OCC4CO4)cc3-c3ccccc32)c1=O,-4.670951477498326,-0.33071417620088867
Candidate,CAND_009,DSD-mono-glycidyl,O=P1(C(Nc2ccc(S(=O)(=O)c3ccc(NC(c4ccccc4OCC4CO4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)cc2)c2ccccc2O)Oc2ccccc2-c2ccccc21,2.439714628960164,-0.24261741742883366
Candidate,CAND_010,DOPO-PPO-mono-glycidyl,O=P(Oc1ccc(C(O)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(OCC2CO2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,1.8238581730971455,-1.577970128995756
Candidate,CAND_011,PAD-benzoxazole-analogue,O=P(Oc1ccc(C(Nc2nc3ccccc3o2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)(Oc1ccc(C(Nc2nc3ccccc3s2)P2(=O)Oc3ccccc3-c3ccccc32)cc1)c1ccccc1,3.409353128095363,-2.2973718394117078
Candidate,CAND_012,DOPO-PEPA-amino,Nc1ccc2c(c1)-c1ccccc1P(=O)(OCC13COP(=O)(OC1)OC3)O2,-1.1245686190005826,0.30879765914608465
Candidate,CAND_013,TDCA-DOPO-3-boronic-acid,O=P(Oc1ccccc1)(Oc1ccccc1)OC(c1ccc(C(OP(=O)(Oc2ccccc2)Oc2ccccc2)P2(=O)Oc3ccc(B(O)O)cc3-c3ccccc32)cc1)P1(=O)Oc2ccccc2-c2ccccc21,1.2847597440402858,-1.2994509291453071
Candidate,CAND_014,Ti-POSS-bisDOPO-methoxy,CO[Ti]12O[Si@@]3(CC(C)C)O[Si@@]4(CC(C)C)O[Si@@](CC(C)C)(O3)O[Si@]3(CC(C)C)O[Si@@](CC(C)C)(O1)O[Si@](CCCN(CP1(=O)Oc5ccccc5-c5ccccc51)CP1(=O)Oc5ccccc5-c5ccccc51)(O4)O[Si@](CC(C)C)(O2)O3,-1.6995558244936975,0.41311431182709746
Candidate,CAND_015,DGEBDB-demethylated,COc1cc(C(c2ccc(OCC3CO3)c(O)c2)P2(=O)Oc3ccccc3-c3ccccc32)ccc1OCC1CO1,0.8626108514942136,-0.0057780253015597164
Candidate,CAND_016,D-AZ-oxazole-analogue,O=P1(Nc2ncco2)Oc2ccccc2-c2ccccc21,-0.35533129820425785,0.0255959327114485
Candidate,CAND_017,BDO-mono-furan-analogue,O=P1(CC(Nc2n[nH]c(NC(c3cccs3)P3(=O)Oc4ccccc4-c4ccccc43)n2)c2ccco2)Oc2ccccc2-c2ccccc21,0.27082779033286053,-0.9466134011152539
Candidate,CAND_018,TDA-trimethoxy-silane,CO[Si](CCCNCC(O)Cn1c(=O)n(CC(O)CNCCC[Si](OC)(OC)OC)c(=O)n(CC(O)CP2(=O)Oc3ccccc3-c3ccccc32)c1=O)(OC)OC,-4.273166702025873,-0.6974161003073202
Candidate,CAND_020,BDHDP-ethylene-glycol-boronate,O=P1(CN(CCO)CCOB(OCCN(CCOB2OCCO2)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)OCCN(CCOB(O)O)CP2(=O)Oc3ccccc3-c3ccccc32)CP2(=O)Oc3ccccc3-c3ccccc32)Oc2ccccc2-c2ccccc21,-1.4450352691879977,0.4408678021223054
Candidate,CAND_R2_001,APN-DOPO-amino,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(N)c1C#N,-0.38168912731582755,4.576210404418451
Candidate,CAND_R2_002,APN-DOPO-hydroxy,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(O)c1C#N,-0.3326275746199959,4.56029879417079
Candidate,CAND_R2_003,APN-DOPO-hydroxymethyl,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(CO)c1C#N,-0.5215643390266824,4.626954205883211
Candidate,CAND_R2_004,APN-DOPO-carboxamide,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C(N)=O)c1C#N,-0.4571594073240599,4.731456178028874
Candidate,CAND_R2_005,APN-DOPO-boronic-acid,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(B(O)O)c1C#N,-0.7217749727662729,4.4719856774758755
Candidate,CAND_R2_006,APN-DOPO-pinacol-boronate,CC1(C)OB(c2cc(Oc3cccc(NCP4(=O)Oc5ccccc5-c5ccccc54)c3)cc(C#N)c2C#N)OC1(C)C,-0.5866422763876862,4.6026912925155585
Candidate,CAND_R2_007,APN-DOPO-trimethoxysilyl,CO[Si](OC)(OC)c1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,-0.5989109807687651,4.575296625029984
Candidate,CAND_R2_008,APN-DOPO-triethoxysilyl,CCO[Si](OCC)(OCC)c1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,-0.8234067876687964,4.501326293005292
Candidate,CAND_R2_009,APN-DOPO-disiloxane,C[Si](C)(C)O[Si](C)(C)c1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,-0.5591108562437184,4.690051935568908
Candidate,CAND_R2_010,APN-DOPO-glycidyloxy,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(OCC2CO2)c1C#N,-0.458569471116915,4.581711231051218
Candidate,CAND_R2_011,APN-DOPO-diaminotriazine,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2nc(N)nc(N)n2)c1C#N,-0.32833000294972214,4.612091152225498
Candidate,CAND_R2_012,APN-DOPO-piperazine,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(N2CCNCC2)c1C#N,-0.5336699987414022,4.556159089199649
Candidate,CAND_R2_013,APN-DOPO-benzamide-linker,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(NC(=O)c2ccccc2)c1C#N,-0.31456430186188494,4.365493979880071
Candidate,CAND_R2_014,APN-DOPO-phenyl,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2ccccc2)c1C#N,-0.32788165722966045,4.5558392813573745
Candidate,CAND_R2_015,APN-DOPO-biphenyl,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc(-c2ccc(-c3ccccc3)cc2)c1C#N,-0.30379402340016043,4.5029171473903
Candidate,CAND_R2_016,APN-DOPO-nitrile-to-amide,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,-0.43971881647977223,4.488722600385227
Candidate,CAND_R2_017,APN-DOPO-nitrile-to-amide-all,NC(=O)c1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,-0.7817765883809344,3.7219500907594587
Candidate,CAND_R2_018,APN-DOPO-nitrile-to-acid,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1C(=O)O,-0.43420726035191654,4.404616190903184
Candidate,CAND_R2_019,APN-DOPO-nitrile-to-acid-2,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,-0.4205263350197228,4.392218857124396
Candidate,CAND_R2_020,APN-DOPO-nitrile-to-acid-all,O=C(O)c1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,-0.6997428633287014,3.5793622850603364
Candidate,CAND_R2_021,APN-DOPO-nitrile-to-aminomethyl,N#Cc1cc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)ccc1CN,-0.32533760884807317,4.403331622242036
Candidate,CAND_R2_022,APN-DOPO-nitrile-to-aminomethyl-2,N#Cc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,-0.36683849145927566,4.482577013822867
Candidate,CAND_R2_023,APN-DOPO-nitrile-to-aminomethyl-all,NCc1ccc(Oc2cccc(NCP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1CN,-0.6006445605522086,3.565993655302306
Candidate,CAND_R2_024,APN-DOPO-NH-methyl,CN(CP1(=O)Oc2ccccc2-c2ccccc21)c1cccc(Oc2ccc(C#N)c(C#N)c2)c1,-0.5591292055650683,3.866179585988202
Candidate,CAND_R2_025,APN-DOPO-NH-hydroxyethyl,N#Cc1ccc(Oc2cccc(N(CCO)CP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,-0.5427706722702237,3.7108550495167774
Candidate,CAND_R2_026,APN-DOPO-NH-glycidyl,N#Cc1ccc(Oc2cccc(N(CC3CO3)CP3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,-0.7481132572176219,3.8353897638334793
Candidate,CAND_R2_044,PBD-amino,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(N)c(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,3.1221082452953426,4.514191337366827
Candidate,CAND_R2_045,PBD-hydroxy,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(O)c(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,3.1017916785006086,4.459766712827798
Candidate,CAND_R2_046,PBD-hydroxymethyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(CO)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.8633027501806017,4.612788939442712
Candidate,CAND_R2_047,PBD-carboxamide,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,3.0466379652871103,4.669437110977247
Candidate,CAND_R2_048,PBD-boronic-acid,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(B(O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.782022399844897,4.409966610424252
Candidate,CAND_R2_049,PBD-pinacol-boronate,CC1(C)OB(c2cc(Oc3cccc(NC(c4ccc(C(Nc5cccc(Oc6ccc(C#N)c(C#N)c6)c5)P5(=O)Oc6ccccc6-c6ccccc65)cc4)P4(=O)Oc5ccccc5-c5ccccc54)c3)cc(C#N)c2C#N)OC1(C)C,2.917155096223484,4.540672225463934
Candidate,CAND_R2_050,PBD-trimethoxysilyl,CO[Si](OC)(OC)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,2.9048863918424046,4.51327755797836
Candidate,CAND_R2_051,PBD-triethoxysilyl,CCO[Si](OCC)(OCC)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,2.561460301538487,4.487161026564798
Candidate,CAND_R2_052,PBD-disiloxane,C[Si](C)(C)O[Si](C)(C)c1cc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc(C#N)c1C#N,2.933101978089519,4.537713076221303
Candidate,CAND_R2_053,PBD-glycidyloxy,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(OCC6CO6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.8683378374313357,4.481473114793187
Candidate,CAND_R2_054,PBD-diaminotriazine,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6nc(N)nc(N)n6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,3.1509195443069564,4.446968483067087
Candidate,CAND_R2_055,PBD-piperazine,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(N6CCNCC6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.970127373869768,4.494140022148026
Candidate,CAND_R2_056,PBD-benzamide-linker,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(NC(=O)c6ccccc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,3.1892330707492857,4.303474912828447
Candidate,CAND_R2_057,PBD-phenyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6ccccc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,3.1759157153815094,4.49382021430575
Candidate,CAND_R2_058,PBD-biphenyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5cc(C#N)c(C#N)c(-c6ccc(-c7ccccc7)cc6)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,3.062529028811906,4.479821850434821
Candidate,CAND_R2_059,PBD-nitrile-to-amide,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.943488481909619,4.268146173937577
Candidate,CAND_R2_060,PBD-nitrile-to-amide-all,NC(=O)c1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(N)=O)c(C(N)=O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(N)=O,2.5834959748443254,2.461531561054761
Candidate,CAND_R2_061,PBD-nitrile-to-acid,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(=O)O)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.9530891380615945,4.066855371480648
Candidate,CAND_R2_062,PBD-nitrile-to-acid-2,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(C(=O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.965075942319077,4.094502362577949
Candidate,CAND_R2_063,PBD-nitrile-to-acid-all,O=C(O)c1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C(=O)O)c(C(=O)O)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C(=O)O,2.6655296998965596,2.3189437553556353
Candidate,CAND_R2_064,PBD-nitrile-to-aminomethyl,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(CN)c(C#N)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.943028506161551,4.113424603430627
Candidate,CAND_R2_065,PBD-nitrile-to-aminomethyl-2,N#Cc1ccc(Oc2cccc(NC(c3ccc(C(Nc4cccc(Oc5ccc(C#N)c(CN)c5)c4)P4(=O)Oc5ccccc5-c5ccccc54)cc3)P3(=O)Oc4ccccc4-c4ccccc43)c2)cc1C#N,2.899833502475637,4.232714319887546
